W,704669,704740
W,303665,303686
W,685736,685828
W,309733,309811
W,815775,815829
R,819512,819582
W,759160,759241
W,222127,222172
W,825418,825468
W,424280,424298
W,799319,799380
W,709274,709343
W,718899,718953
R,920626,920718
R,499681,499745
W,413478,413538
W,42022,42054
W,163157,163190
W,490639,490647
W,985850,985942
W,402440,402522
W,178376,178442
R,698758,698779
W,304646,304675
R,350999,351065
W,24997,25044
W,47022,47031
R,311029,311037
W,80101,80124
W,34527,34611
W,333655,333738
W,23867,23950
W,733464,733537
W,855335,855338
R,828817,828834
W,52719,52722
W,770346,770400
W,151700,151798
R,818720,818746
W,612336,612411
W,149047,149070
W,814859,814889
W,696640,696648
W,268011,268015
W,297788,297877
W,233395,233426
W,988581,988609
R,112024,112032
W,649426,649494
W,826714,826742
W,945204,945256
W,702133,702225
W,775123,775168
W,736991,737052
W,587679,587690
W,31557,31565
W,784996,785089
R,940859,940909
W,295568,295618
W,59675,59729
W,865720,865757
W,664567,664590
R,449481,449505
R,592772,592840
W,386082,386178
W,591516,591562
W,231038,231075
W,453953,454052
W,259522,259535
R,36137,36157
W,237829,237875
R,487056,487088
R,503298,503299
W,538128,538214
W,332699,332730
W,514007,514096
R,256621,256660
W,57639,57731
W,821574,821597
W,539342,539355
R,940411,940503
W,584097,584191
W,496858,496946
W,878374,878442
R,680869,680881
W,220628,220644
W,306062,306092
W,135021,135069
W,512041,512117
W,991329,991364
W,678508,678578
W,408916,408937
R,255527,255579
W,481609,481695
R,597386,597404
W,252021,252039
W,272766,272862
W,847321,847332
W,330717,330738
W,783381,783398
W,823393,823432
W,534899,534972
W,97531,97609
R,844425,844439
W,534722,534787
W,679278,679371
R,67614,67650
R,147227,147293
R,127089,127180
W,341155,341205
W,755304,755363
W,514494,514514
W,372919,372959
W,821450,821505
W,939490,939502
W,791282,791344
R,316077,316087
R,834784,834834
W,459704,459757
W,25987,26006
W,340520,340597
W,788520,788576
R,302542,302583
W,780436,780527
R,589049,589127
R,746838,746906
R,565341,565421
W,79148,79159
W,384067,384150
W,763716,763740
W,976052,976093
R,56167,56175
W,859889,859972
W,880742,880772
W,883281,883341
W,833966,834031
R,895147,895169
W,616513,616601
R,816861,816877
W,935821,935893
R,844065,844133
W,882731,882764
W,647495,647515
W,794804,794892
R,144896,144904
W,528851,528899
W,445218,445289
R,650300,650385
W,849449,849473
W,457383,457425
W,556552,556557
R,275046,275086
W,994902,994966
W,619808,619894
W,957567,957643
W,666707,666781
R,942598,942695
W,584825,584921
W,192016,192032
W,527724,527765
W,88098,88162
W,510861,510867
W,294017,294088
W,169759,169796
W,171573,171639
R,650356,650429
W,415175,415225
W,453778,453832
W,178342,178343
R,931416,931418
R,880678,880735
R,522457,522537
W,425545,425619
W,4219,4248
W,687938,687980
W,704721,704818
W,493526,493539
W,210118,210141
W,223187,223258
W,433177,433257
W,720862,720924
W,892241,892263
W,4453,4475
W,307509,307531
R,887584,887638
W,293224,293237
W,50312,50377
R,111094,111099
R,860779,860875
W,441111,441130
R,509178,509180
W,8034,8078
W,880671,880731
W,911409,911460
W,315409,315426
R,473841,473842
W,217257,217283
R,902277,902369
W,678543,678599
W,302516,302560
R,419483,419525
W,741740,741821
W,562795,562883
R,19809,19877
R,407096,407116
W,435667,435672
R,491403,491490
W,967400,967496
R,154315,154328
W,42185,42271
W,467464,467508
W,401096,401132
W,383738,383804
R,568248,568288
W,943509,943568
W,286593,286656
R,581372,581426
W,654452,654460
R,303613,303657
W,204661,204746
W,13274,13335
W,97423,97497
W,382215,382252
W,833704,833788
W,897568,897574
W,700492,700587
W,414621,414684
R,968661,968696
W,339503,339529
R,888297,888370
W,281681,281697
W,220735,220746
R,269099,269161
R,284638,284652
W,9404,9440
W,625930,626024
W,59526,59542
R,227907,227917
W,468215,468257
R,940552,940606
R,117404,117444
R,543322,543393
R,521805,521902
W,929401,929443
W,373899,373990
R,830671,830704
W,98372,98450
R,464930,464940
R,841595,841651
R,189403,189439
W,136480,136481
W,444297,444363
W,701699,701788
R,657053,657055
W,26149,26193
W,893185,893252
W,472826,472835
R,718244,718267
W,984693,984738
W,992276,992346
W,540240,540290
R,567682,567713
W,962919,963009
W,441232,441321
R,642859,642951
W,765657,765750
W,561057,561090
W,335537,335562
R,96833,96849
R,711470,711503
W,690899,690929
W,917883,917941
W,923095,923134
W,19897,19960
W,569565,569595
W,381934,381964
R,225400,225447
W,18040,18043
W,298507,298511
W,98097,98128
W,735117,735160
W,259435,259477
W,311613,311693
W,703563,703581
R,134105,134161
R,942562,942654
W,316799,316800
W,576771,576803
W,266468,266533
W,120141,120167
R,231715,231747
R,37397,37403
W,94728,94797
W,495157,495188
R,715888,715951
W,772897,772986
R,694379,694437
R,384659,384755
W,764335,764397
W,492821,492836
W,944143,944194
W,684522,684540
R,169306,169400
W,411465,411547
R,616400,616466
W,405092,405150
R,937843,937915
W,684992,685051
W,324686,324763
W,324283,324331
W,760951,760979
W,875221,875229
W,701528,701610
R,743942,744008
W,571261,571265
R,84456,84517
R,736558,736624
W,131067,131144
R,908206,908241
W,954713,954760
R,90858,90938
R,950349,950395
R,603308,603333
W,486083,486133
W,900388,900410
W,453548,453561
R,386036,386092
R,247323,247381
R,131544,131596
R,704308,704397
W,371672,371680
R,712395,712410
R,613938,613968
W,835189,835217
W,397004,397028
W,703389,703430
W,136793,136890
W,823379,823400
W,318002,318036
R,873792,873860
W,824563,824577
R,705711,705767
W,460741,460783
W,765241,765323
W,615520,615601
R,598356,598396
W,831779,831800
W,211002,211003
R,540770,540796
R,770852,770900
W,137416,137486
W,937968,938064
W,658948,658957
R,737700,737789
R,413854,413881
W,234376,234456
W,547492,547515
W,484565,484648
W,1739,1762
W,166853,166901
R,390658,390661
R,809556,809606
R,205015,205047
W,606989,607039
W,476551,476605
R,827056,827089
R,897552,897629
W,60030,60116
W,5446,5503
W,983379,983404
W,185473,185555
W,816822,816891
R,137477,137504
R,123732,123754
R,449285,449320
R,195509,195579
W,18599,18684
W,36945,36971
W,580976,581039
W,270396,270436
W,838576,838596
W,662074,662123
W,196718,196723
W,356668,356755
R,582100,582188
W,383208,383292
W,785786,785877
W,173293,173377
R,304192,304259
W,926101,926136
W,684125,684207
R,327031,327124
R,746915,746966
W,512764,512796
R,208556,208583
W,861597,861636
W,378759,378791
W,404566,404648
W,699810,699907
W,341637,341683
W,892783,892837
R,83281,83303
W,325308,325310
R,597,633
R,243166,243232
W,5774,5856
W,882592,882619
W,30844,30895
R,1787,1845
W,686861,686953
R,876762,876801
W,422690,422756
W,676987,676995
R,132521,132533
R,174212,174232
W,535300,535386
W,657393,657471
R,274292,274386
R,192796,192875
W,901229,901319
R,696617,696665
W,345820,345896
R,305846,305864
W,534171,534241
W,780633,780703
W,998003,998064
W,402086,402100
W,792353,792404
W,208034,208070
W,417181,417199
W,933078,933164
W,986721,986729
W,32118,32153
W,482972,483016
W,883374,883463
W,201551,201617
W,888834,888869
R,826945,826978
W,356859,356886
W,976740,976826
W,839870,839921
W,253249,253339
W,110933,110980
R,221430,221508
W,625301,625356
W,187115,187185
W,558058,558150
W,609720,609770
W,33116,33133
W,314348,314398
W,403262,403321
R,159777,159841
W,168797,168882
W,99879,99952
W,825537,825599
W,609696,609728
R,789686,789731
W,838928,838957
W,658389,658469
W,386083,386094
W,497492,497536
W,741232,741302
R,832268,832331
W,830078,830130
W,556920,556942
W,469831,469920
R,983008,983061
R,94427,94430
W,39535,39607
W,819820,819903
W,481830,481883
R,475950,476046
R,38101,38198
W,188041,188069
W,316174,316239
W,543302,543325
R,22899,22936
W,402173,402179
W,689301,689381
W,123334,123349
W,695805,695871
W,323738,323823
W,249715,249750
W,985083,985141
W,333529,333562
W,815320,815335
R,651727,651758
W,946787,946839
R,305799,305865
R,911366,911428
R,61669,61729
W,331438,331525
W,515426,515513
R,280245,280342
W,68973,69062
W,876249,876328
W,956055,956090
R,906130,906155
W,545659,545702
W,384683,384750
W,441864,441932
W,490341,490375
W,906063,906074
W,179594,179686
R,405079,405174
W,609561,609597
W,994871,994900
R,652643,652674
W,101203,101297
R,701439,701517
W,194522,194559
W,528775,528787
R,989197,989281
W,419242,419322
W,616533,616551
W,295914,295995
W,344595,344656
W,601045,601123
W,581860,581932
W,377627,377648
W,208506,208572
W,337291,337314
W,975145,975220
R,476743,476768
W,149844,149871
R,128727,128826
W,569666,569723
W,165983,166029
R,256876,256913
W,390265,390326
R,957542,957589
W,18189,18219
W,995693,995750
W,386215,386248
W,809058,809093
W,142719,142807
R,457462,457487
W,939173,939243
W,40626,40681
W,964141,964212
W,268235,268324
W,981,1045
W,98825,98845
W,41861,41900
R,245859,245944
W,801725,801746
W,655519,655593
W,821334,821351
R,19419,19444
W,452078,452106
W,40641,40717
R,619692,619712
W,86110,86192
R,905849,905918
W,642294,642326
W,179459,179538
W,524942,525002
W,513295,513346
R,271233,271271
W,165,240
W,344635,344665
R,885972,885977
W,98829,98865
W,34755,34788
W,572440,572472
W,754224,754230
W,917971,918021
W,403922,403956
W,771828,771873
W,136538,136572
W,892150,892211
W,804676,804700
W,944389,944391
R,773010,773064
W,868239,868300
W,441047,441135
R,989773,989840
R,493193,493256
R,155709,155773
W,708786,708800
R,796901,796965
R,559907,559978
W,67214,67230
W,199162,199240
W,706574,706654
R,732347,732416
W,461906,461946
W,767453,767497
R,174675,174761
W,464395,464428
W,386429,386441
W,181959,182050
W,739847,739878
W,412802,412829
W,824439,824532
W,739142,739151
R,9207,9261
W,390134,390178
W,808261,808309
W,27008,27044
W,307851,307938
R,277790,277803
W,612100,612121
W,866812,866862
W,54718,54784
W,44371,44441
R,687188,687211
W,241486,241528
W,724191,724222
W,635615,635637
W,909050,909129
R,293540,293555
R,547148,547190
R,677641,677692
R,274993,275029
W,942113,942135
R,18228,18288
R,269205,269303
W,378833,378877
W,708666,708743
W,260446,260500
W,339189,339218
W,3312,3384
W,815059,815147
W,479808,479845
R,157984,158024
W,106028,106104
R,783607,783627
R,597049,597075
W,519299,519379
W,966450,966484
R,569028,569048
W,497859,497880
W,42980,43024
W,463698,463779
R,327037,327040
W,504607,504695
R,420364,420415
R,800688,800737
R,912945,912952
W,2572,2626
W,65473,65478
W,70682,70702
W,309172,309175
W,933459,933523
W,925882,925917
W,975796,975803
W,452111,452202
W,43188,43240
W,550840,550864
R,553923,553978
W,220465,220467
W,751185,751275
W,236530,236577
W,871121,871194
W,429708,429765
W,239998,240005
R,483502,483568
W,708449,708535
R,5412,5493
W,467056,467065
W,893194,893244
R,451080,451130
W,676830,676851
W,841370,841396
R,954101,954186
W,407988,408026
W,961622,961699
W,265239,265266
W,408700,408770
R,886102,886113
W,764069,764157
W,555702,555760
W,842065,842097
W,725604,725673
W,300263,300333
R,679333,679424
R,248005,248025
W,42140,42204
R,185731,185786
W,797852,797921
W,688565,688653
W,359190,359208
W,7677,7704
W,546890,546908
R,474466,474551
W,367548,367640
W,546287,546339
W,946537,946566
W,738605,738610
W,389566,389631
R,191682,191747
R,570860,570913
R,673643,673693
W,535822,535887
W,709333,709356
W,496885,496913
R,87394,87396
W,849613,849624
R,747119,747177
R,490786,490827
R,353404,353503
W,153716,153801
W,109270,109354
W,484514,484532
R,24634,24711
W,329976,330035
W,239148,239187
W,268070,268156
R,650509,650594
R,829666,829693
W,682829,682872
W,91990,92053
R,740951,740954
R,651392,651491
W,252120,252126
W,106456,106527
R,534632,534670
W,849589,849596
W,784103,784153
W,112800,112821
W,312765,312839
W,696977,697007
R,850788,850808
R,800733,800819
W,816320,816343
W,689652,689698
W,870166,870188
R,187936,188029
W,936931,937020
R,721307,721401
W,362712,362765
R,29317,29404
W,137570,137578
W,215926,215988
W,692742,692810
W,81314,81379
W,716817,716882
W,568019,568095
W,888761,888780
R,925362,925422
W,239579,239608
W,435454,435495
W,62433,62472
R,806651,806731
R,112916,112919
W,962434,962528
R,562168,562183
W,842723,842780
W,205115,205139
R,72391,72457
W,654758,654837
W,856715,856769
W,348508,348575
W,434904,434942
R,936309,936391
W,801436,801476
W,130317,130402
W,267169,267261
W,785273,785315
R,877059,877101
W,654045,654119
R,675293,675325
R,587209,587291
W,769993,770078
W,628673,628771
W,299635,299715
W,362058,362150
W,590909,591006
R,953033,953068
W,675642,675662
W,326177,326260
R,943136,943174
W,629418,629421
R,275975,276019
W,928126,928210
R,594513,594607
R,65455,65480
W,562005,562039
W,76144,76158
R,175006,175082
R,528074,528139
R,699979,700033
W,214207,214227
W,255402,255404
W,265166,265197
W,140425,140458
W,863729,863740
W,614241,614321
R,294143,294147
W,842737,842768
W,426168,426210
R,610971,611024
R,829521,829566
W,475984,476072
W,852850,852939
R,104967,105012
R,603063,603120
R,161471,161563
W,888881,888918
W,794499,794548
W,41406,41434
R,554989,555048
W,425925,425945
W,240323,240387
W,224824,224827
W,84056,84109
W,263505,263515
W,710883,710971
R,14441,14520
W,497106,497127
W,778329,778344
W,493884,493903
W,686483,686499
W,76252,76296
W,424365,424439
R,538319,538387
W,277354,277412
R,498706,498725
W,31228,31241
W,113666,113682
R,300341,300430
W,544432,544467
W,883746,883761
R,772172,772197
W,5141,5166
R,622245,622309
R,705470,705565
W,451563,451604
W,788692,788764
W,670463,670531
R,271040,271083
W,718770,718778
W,84426,84495
W,416516,416550
R,493126,493158
R,294182,294254
W,129799,129884
W,323914,323974
W,228659,228692
W,856709,856727
R,270573,270648
W,781396,781474
W,661129,661170
W,122974,123057
R,666085,666094
W,308885,308908
W,687160,687228
R,132068,132157
W,424234,424333
R,529452,529456
R,895425,895485
W,279152,279229
R,198431,198440
W,537790,537857
W,700829,700882
R,322961,323022
W,484298,484353
W,713064,713127
W,577307,577331
W,807362,807416
R,593952,594035
W,603551,603592
W,206748,206780
W,590119,590217
R,823622,823679
R,618783,618796
W,692310,692314
W,999193,999248
R,374679,374685
R,933549,933595
R,798442,798448
R,380567,380658
W,764958,765009
R,940757,940760
W,661008,661057
R,99582,99636
W,480641,480677
W,160569,160622
W,206899,206949
W,898373,898380
W,995261,995359
W,71763,71802
W,108342,108429
R,299665,299695
W,720853,720896
W,379773,379787
W,74817,74819
R,227110,227119
R,668036,668086
R,282108,282184
R,596496,596583
W,526580,526635
R,613877,613956
W,64199,64241
R,737974,738050
W,403722,403781
W,4026,4080
W,711705,711799
R,3604,3633
W,298523,298617
R,95516,95584
W,961676,961721
R,117035,117036
W,97431,97510
W,827004,827070
R,920856,920936
W,65962,65976
W,780829,780872
W,526910,526993
W,875669,875761
W,254325,254359
W,723020,723028
R,96812,96899
W,335929,335936
W,276978,277018
R,512023,512081
R,306111,306126
W,434392,434459
W,689958,689987
W,929200,929292
W,576750,576825
R,275571,275603
R,427712,427804
W,147512,147579
W,352640,352683
W,62928,62985
W,993640,993674
W,985277,985351
W,745931,745993
W,132381,132454
W,558009,558095
W,652782,652877
W,24285,24381
W,606647,606730
W,213307,213327
W,413152,413215
W,676507,676580
R,629545,629640
R,980425,980462
R,685361,685384
W,702661,702720
W,885560,885562
W,292811,292895
W,361076,361136
W,123768,123846
W,760451,760484
W,94147,94165
R,190131,190176
W,674977,674996
R,55020,55051
W,537127,537160
R,572090,572123
W,323076,323088
W,480303,480386
W,577381,577409
R,810096,810120
R,665621,665694
W,629371,629420
R,763279,763282
W,175955,175991
W,554510,554587
W,932592,932670
W,832862,832935
R,993980,994017
W,879656,879702
R,466786,466870
W,51398,51444
R,832771,832783
W,663783,663799
W,124860,124903
W,371536,371586
W,59964,59977
W,457967,458016
W,596341,596343
W,696879,696951
R,109549,109600
W,247939,247942
W,769369,769459
W,612917,613011
W,315540,315572
W,49729,49781
W,579483,579576
W,327892,327940
W,925413,925477
R,887540,887545
W,278686,278781
R,244660,244718
W,935678,935740
W,931232,931312
W,151435,151461
W,846384,846461
R,854616,854664
W,727192,727217
W,559828,559867
W,385417,385427
W,846867,846896
W,134519,134593
W,383114,383207
W,842925,843005
W,903252,903284
W,415409,415484
R,471157,471182
W,320461,320467
W,326987,326995
R,841271,841332
W,249466,249496
R,728750,728792
W,695442,695465
W,23270,23352
R,266048,266064
W,286179,286186
W,221935,221942
W,130076,130112
W,866705,866800
W,876422,876468
W,608376,608472
R,987802,987895
R,960153,960161
R,792179,792278
W,301243,301290
W,194488,194513
W,53420,53501
W,681438,681521
W,241792,241861
R,918334,918364
W,173781,173877
W,417261,417330
W,117599,117658
W,75817,75855
W,605244,605338
W,968408,968455
W,757088,757110
W,170630,170640
W,17424,17494
W,937450,937533
R,952694,952733
R,112606,112621
R,373654,373711
R,760742,760823
W,408133,408160
W,771983,772034
W,88748,88783
W,66874,66909
W,501849,501917
W,90468,90533
R,617592,617596
W,927784,927872
W,411181,411191
W,784564,784630
R,494592,494675
W,68744,68799
W,578964,578987
W,120993,121074
W,648488,648584
W,935533,935613
R,371345,371355
W,640382,640461
R,792144,792212
R,189041,189061
R,252226,252280
W,573325,573387
W,662208,662284
W,28020,28053
R,480733,480824
R,31559,31603
W,844834,844888
W,646015,646039
W,844783,844807
W,805113,805164
W,511233,511304
W,815634,815687
W,82553,82632
W,789164,789176
W,127320,127386
W,703901,703967
W,744017,744112
W,280901,280992
W,67279,67310
R,465428,465489
W,101902,101949
R,213367,213442
R,512328,512380
W,572043,572132
W,917238,917265
W,771686,771694
R,727471,727545
W,127953,128018
W,486374,486468
W,454762,454788
W,991620,991653
R,244053,244055
W,71581,71624
R,80131,80188
W,346385,346465
W,674095,674169
R,567570,567654
R,868619,868624
W,226988,227067
W,880526,880560
W,814528,814572
R,326545,326604
W,280786,280861
W,3583,3664
R,972672,972739
W,952889,952977
W,508666,508734
W,505153,505162
W,392561,392607
R,299299,299310
W,557200,557240
W,128004,128056
W,286671,286760
W,419816,419892
W,783182,783216
W,408381,408410
R,415609,415681
W,945508,945583
W,398374,398463
W,892273,892321
R,267197,267218
R,362018,362096
W,614128,614159
W,296383,296423
W,123629,123703
R,94364,94445
R,725655,725714
W,946417,946514
R,93070,93140
R,463358,463408
W,824416,824429
W,605327,605402
R,570841,570938
R,336361,336441
W,412881,412925
W,134716,134792
R,636935,637004
R,196923,196958
W,411645,411698
R,643084,643108
R,236132,236142
W,257523,257579
W,283564,283625
R,104440,104480
R,535351,535449
W,483770,483792
W,422351,422411
R,436380,436389
W,850068,850113
W,284570,284650
R,990772,990805
W,252864,252912
W,817952,817963
W,166654,166722
W,536942,537021
W,504395,504453
R,459711,459743
W,740197,740272
R,331526,331611
W,315106,315168
W,720255,720322
W,471990,471997
W,279218,279223
W,505294,505299
W,766706,766763
W,274551,274608
W,8021,8035
R,670514,670586
R,440664,440714
R,121588,121606
W,248711,248715
R,195811,195861
W,534327,534388
W,615751,615792
W,906136,906226
W,119146,119207
R,798065,798122
W,811863,811909
R,352027,352068
W,507523,507576
W,360309,360329
W,859490,859517
W,150204,150216
W,29716,29718
R,78958,79031
R,570945,570993
R,103048,103109
W,553141,553160
R,572169,572257
W,148071,148167
R,190409,190431
R,698962,699038
W,219107,219123
W,682549,682552
W,92369,92380
W,558973,558978
W,241992,242002
W,149524,149567
W,559864,559946
R,331138,331197
R,347503,347544
W,801512,801577
R,396752,396767
R,196055,196134
W,790348,790395
W,838857,838921
W,188702,188725
R,940769,940823
R,847653,847744
W,397812,397883
W,468525,468605
R,520108,520176
R,582806,582869
W,29643,29726
W,986402,986414
W,987345,987355
R,499960,499999
R,380967,381062
R,135891,135930
W,651394,651479
R,278944,279015
W,514335,514431
R,929000,929098
R,824845,824892
W,450239,450256
W,531424,531441
W,729846,729849
W,777990,778053
W,915730,915772
W,848295,848298
W,162954,163044
W,793768,793774
R,169477,169525
W,547918,547930
W,24561,24622
W,179804,179880
W,668742,668826
W,717467,717499
W,712176,712242
W,679933,679993
W,557486,557573
R,334283,334349
W,846260,846349
R,869530,869607
W,641335,641390
W,449993,450070
R,174737,174741
W,759029,759115
W,336656,336741
R,963234,963311
R,192615,192711
W,71149,71188
W,503437,503446
R,671465,671523
R,15608,15692
W,187101,187158
W,40693,40711
W,412388,412475
W,764906,764924
R,567576,567628
W,144798,144865
W,117389,117407
W,157298,157382
W,439610,439634
R,977839,977920
W,188392,188457
R,244466,244490
W,90170,90187
R,582624,582716
W,74561,74626
W,70025,70082
R,248453,248489
W,615575,615627
W,328330,328373
W,466696,466703
W,77507,77551
R,344911,344992
W,284361,284428
W,144708,144727
R,647597,647646
W,200236,200281
R,871800,871822
R,679653,679671
W,234595,234642
W,535299,535330
W,147122,147141
W,259581,259643
R,863650,863744
W,57993,58010
W,643769,643782
R,189562,189589
W,785084,785092
W,466250,466280
R,356679,356707
R,729234,729243
W,384650,384737
W,77064,77143
W,304281,304336
W,841985,842058
W,494273,494346
R,752679,752744
R,228600,228689
R,787814,787846
W,959917,959960
W,155195,155235
W,52320,52373
W,181026,181088
W,662784,662881
R,354836,354860
W,910965,911047
R,92895,92920
W,526413,526442
R,411946,411967
R,747746,747793
W,248751,248753
W,557044,557098
R,273869,273941
W,20506,20585
W,687014,687110
W,220651,220722
W,415796,415826
R,374157,374230
R,848097,848157
R,683710,683715
W,711911,711991
W,213607,213705
R,729037,729056
W,377808,377814
W,829274,829284
W,564464,564545
R,768598,768600
R,879034,879110
W,736041,736076
W,512491,512499
W,518987,519030
W,520030,520036
W,758287,758334
R,304198,304285
W,176870,176883
W,745098,745176
W,296225,296258
W,422907,422911
W,619764,619855
W,474575,474674
W,899756,899808
R,143020,143101
W,793417,793486
W,498155,498209
R,501338,501407
W,207034,207055
R,937227,937228
W,431689,431748
R,685004,685101
W,772692,772768
W,261396,261407
W,7520,7596
W,169733,169756
W,381190,381287
R,319448,319473
W,371554,371557
W,392674,392696
W,120863,120900
W,915017,915076
R,245075,245125
W,656364,656398
W,906616,906623
W,100018,100090
R,750881,750952
W,755387,755408
W,969304,969391
W,99658,99700
W,822741,822756
R,963318,963381
R,773072,773099
R,137560,137587
R,37036,37074
R,383144,383221
W,743746,743773
W,571635,571692
R,100215,100258
W,382081,382085
W,5240,5314
R,622211,622212
W,286501,286585
W,308659,308753
R,425569,425646
W,367401,367484
R,671499,671535
R,27976,28036
W,282699,282783
R,445363,445403
W,879815,879818
W,366655,366673
W,355424,355479
W,758267,758344
R,774160,774190
W,562632,562650
W,16991,17056
W,243695,243719
W,604155,604169
W,924038,924090
R,254253,254304
W,328371,328443
W,647048,647137
W,368783,368866
R,728103,728202
W,701804,701846
R,425778,425797
R,324930,324972
R,226550,226601
R,886773,886792
W,703734,703776
W,509940,509984
R,325952,326041
W,572512,572586
R,768874,768882
W,473050,473068
W,735420,735459
R,153617,153680
R,202257,202264
W,467724,467775
W,204903,204943
W,127142,127194
W,185982,186031
W,250338,250379
W,481016,481034
W,507383,507450
R,424266,424296
R,535549,535648
W,761519,761571
W,511152,511176
W,467560,467615
W,568179,568184
R,717726,717742
W,678798,678841
W,36414,36475
R,309280,309375
R,318912,318952
W,646615,646685
W,89658,89691
W,533376,533441
W,868363,868455
R,48765,48779
W,892292,892293
W,963152,963245
W,531852,531887
W,606241,606310
W,501851,501889
W,60591,60653
W,584309,584327
W,479891,479956
W,90947,90950
W,749589,749605
R,776032,776078
R,781564,781606
W,777287,777384
W,733638,733704
W,681059,681107
R,141502,141601
W,405283,405295
R,222240,222277
W,703733,703770
W,979527,979532
R,908280,908364
W,595253,595343
W,861787,861875
W,933676,933768
R,346988,347000
W,652534,652542
W,971403,971471
R,793434,793517
W,229170,229188
R,303603,303654
W,404721,404764
W,793558,793581
W,921808,921832
R,333732,333788
R,288851,288854
R,266058,266146
W,599346,599413
W,631864,631904
W,594291,594297
R,183345,183370
W,803770,803838
W,933633,933659
W,471695,471790
W,618316,618392
W,878537,878623
R,703346,703348
W,833678,833701
W,146160,146178
W,342206,342267
W,474421,474452
W,34389,34392
W,217483,217548
W,131413,131454
R,394960,395026
R,189290,189350
W,622099,622183
R,14492,14568
R,408575,408604
R,646882,646955
W,374253,374327
R,975241,975243
W,34290,34296
R,223124,223133
W,619416,619507
W,890276,890352
R,212526,212574
W,335159,335203
W,642131,642177
W,715939,716008
W,13004,13094
R,189564,189603
W,36993,37070
W,462591,462659
W,443598,443637
R,722919,722921
W,645169,645234
R,72375,72382
R,943821,943829
W,144524,144548
W,324129,324197
W,934054,934080
R,503857,503869
R,247401,247432
W,473081,473102
W,666153,666233
W,3159,3256
W,945739,945767
R,101080,101082
W,572420,572438
W,281727,281731
W,729747,729838
R,507662,507668
R,541200,541222
W,587604,587607
W,171008,171020
W,843219,843299
R,552237,552271
W,41464,41551
W,741287,741317
W,765292,765380
W,359906,359947
R,175507,175528
W,912255,912340
W,99612,99700
R,22798,22897
W,252947,252978
W,737850,737879
W,389733,389735
R,490889,490965
W,395835,395893
W,504733,504826
W,462668,462700
W,772454,772457
W,312739,312762
W,337953,337969
W,151851,151885
W,776674,776709
W,366166,366236
R,772737,772738
W,377326,377420
W,383209,383292
R,746709,746764
R,690550,690571
W,613004,613006
W,264419,264459
W,427484,427494
R,264539,264630
W,849521,849583
W,537148,537202
R,883841,883897
W,735087,735096
W,496343,496360
W,674620,674703
W,770828,770847
W,151779,151870
R,4917,4985
R,179140,179210
R,46082,46164
W,129603,129691
W,724877,724908
W,588268,588349
W,649033,649042
R,720872,720882
W,201594,201619
R,106236,106282
W,611685,611741
W,997112,997152
R,89139,89192
W,390740,390827
W,625019,625086
W,23038,23126
W,884061,884116
W,769128,769138
W,564013,564071
W,375754,375845
R,301624,301626
W,17808,17835
W,320707,320763
W,240069,240140
W,470319,470368
W,822435,822460
W,224832,224865
W,200594,200646
W,616318,616376
W,27945,27946
W,668700,668765
W,444598,444680
W,778055,778058
R,753268,753297
W,554104,554184
W,436094,436182
W,730396,730466
R,616372,616392
R,231757,231853
W,771351,771375
W,559459,559501
W,954544,954586
W,588770,588813
R,630674,630735
R,82385,82390
W,190502,190531
W,699818,699910
W,630493,630522
W,821505,821581
W,732697,732776
W,262509,262538
R,164182,164228
R,550511,550560
W,34273,34303
R,770332,770335
W,459612,459692
W,712709,712740
R,610284,610290
W,495694,495699
R,422154,422207
W,256654,256691
R,512603,512671
W,521931,521970
W,728244,728278
W,561197,561279
W,743491,743563
W,629160,629175
R,728310,728317
R,713540,713624
W,563875,563946
W,382953,382993
W,660640,660643
W,302923,302925
W,393690,393747
W,20165,20177
W,391073,391074
R,814372,814405
R,556793,556820
W,562092,562095
W,560960,560984
R,53160,53165
W,378893,378934
R,787159,787190
W,463526,463574
W,399864,399874
R,62456,62529
R,838648,838671
R,783635,783649
W,890620,890706
W,11929,11953
W,468610,468677
W,383979,383992
W,787162,787195
W,753083,753165
W,171107,171142
W,980625,980711
W,95519,95560
W,807651,807714
W,27756,27780
W,93836,93894
W,461962,462022
R,903047,903049
R,659860,659889
W,277359,277455
W,562693,562782
W,83158,83199
R,367839,367911
W,102660,102677
R,579017,579086
W,553806,553886
W,425320,425415
R,937579,937641
W,442974,443066
R,547117,547203
W,638147,638217
W,609071,609111
W,327642,327668
W,677312,677348
W,342485,342506
R,753703,753773
W,674527,674564
R,932622,932647
R,707013,707066
W,401266,401354
W,884375,884425
R,702681,702758
W,896818,896916
R,824456,824540
W,741846,741943
W,177420,177457
W,598474,598491
R,72516,72592
W,825686,825715
W,913173,913272
R,542150,542226
W,794135,794221
W,386860,386900
W,523761,523783
W,360615,360618
W,502037,502106
R,623562,623601
W,234716,234745
R,461757,461798
W,410642,410671
W,781754,781755
W,781968,782009
W,641647,641654
R,903129,903216
W,452588,452612
W,10522,10539
R,750566,750626
W,209393,209423
R,471523,471620
W,506015,506070
W,998152,998237
W,365152,365183
W,90429,90459
W,262168,262208
W,805932,805992
R,366285,366342
W,772384,772464
W,121265,121291
W,274956,275047
R,881347,881357
R,449525,449602
W,468258,468293
W,486918,487011
W,23296,23324
W,899801,899805
W,391861,391863
W,349701,349740
W,273345,273434
